ip,ms,x,y,z,
192.168.1.109,3629,-0.169921875,-0.95703125,0.86328125,
192.168.1.109,3631,-0.16015625,-0.95703125,0.869140625,
192.168.1.109,3634,-0.171875,-0.95703125,0.869140625,
192.168.1.109,3636,-0.177734375,-0.94921875,0.865234375,
192.168.1.109,3639,-0.162109375,-0.951171875,0.84375,
192.168.1.109,3641,-0.15625,-0.96484375,0.8515625,
192.168.1.109,3644,-0.158203125,-0.9765625,0.830078125,
192.168.1.109,3646,-0.1640625,-0.98828125,0.806640625,
192.168.1.109,3649,-0.181640625,-1.0,0.828125,
192.168.1.109,3651,-0.1875,-0.998046875,0.8203125,
192.168.1.109,3654,-0.203125,-0.994140625,0.806640625,
192.168.1.109,3657,-0.201171875,-1.01171875,0.814453125,
192.168.1.109,3659,-0.1796875,-1.021484375,0.76953125,
192.168.1.109,3662,-0.162109375,-1.015625,0.76953125,
192.168.1.109,3664,-0.177734375,-1.005859375,0.734375,
192.168.1.109,3667,-0.1640625,-0.98828125,0.705078125,
192.168.1.109,3669,-0.171875,-0.986328125,0.6875,
192.168.1.109,3672,-0.142578125,-0.966796875,0.693359375,
192.168.1.109,3675,-0.154296875,-0.93359375,0.68359375,
192.168.1.109,3677,-0.130859375,-0.900390625,0.6484375,
192.168.1.109,3680,-0.107421875,-0.791015625,0.59765625,
192.168.1.109,3683,-0.109375,-0.7421875,0.619140625,
192.168.1.109,3687,-0.091796875,-0.6796875,0.609375,
192.168.1.109,3689,-0.08984375,-0.607421875,0.591796875,
192.168.1.109,3692,-0.103515625,-0.5390625,0.56640625,
192.168.1.109,3695,-0.068359375,-0.46484375,0.54296875,
192.168.1.109,3699,-0.05078125,-0.328125,0.583984375,
192.168.1.109,3701,-0.052734375,-0.251953125,0.591796875,
192.168.1.109,3704,-0.056640625,-0.171875,0.62109375,
192.168.1.109,3708,-0.044921875,-0.09765625,0.623046875,
192.168.1.109,3710,-0.04296875,-0.04296875,0.66796875,
192.168.1.109,3713,-0.03125,0.03515625,0.6875,
192.168.1.109,3715,-0.013671875,0.099609375,0.6796875,
192.168.1.109,3717,-0.0078125,0.171875,0.71484375,
192.168.1.109,3720,0.001953125,0.216796875,0.734375,
192.168.1.109,3722,0.0078125,0.26171875,0.775390625,
192.168.1.109,3725,0.005859375,0.30859375,0.798828125,
192.168.1.109,3727,-0.01171875,0.361328125,0.814453125,
192.168.1.109,3730,0.01171875,0.396484375,0.8203125,
192.168.1.109,3732,0.01953125,0.41796875,0.86328125,
192.168.1.109,3735,0.01171875,0.44921875,0.90234375,
192.168.1.109,3737,0.01953125,0.47265625,0.923828125,
192.168.1.109,3740,0.03125,0.48828125,0.95703125,
192.168.1.109,3742,0.05078125,0.513671875,0.98046875,
192.168.1.109,3745,0.05859375,0.53515625,1.005859375,
192.168.1.109,3748,0.06640625,0.560546875,1.03515625,
192.168.1.109,3750,0.08203125,0.591796875,1.06640625,
192.168.1.109,3753,0.087890625,0.619140625,1.078125,
192.168.1.109,3755,0.080078125,0.64453125,1.080078125,
192.168.1.109,3758,0.076171875,0.6796875,1.064453125,
192.168.1.109,3760,0.08203125,0.705078125,1.0859375,
192.168.1.109,3763,0.107421875,0.763671875,1.09765625,
192.168.1.109,3765,0.12109375,0.830078125,1.099609375,
192.168.1.109,3768,0.123046875,0.892578125,1.1328125,
192.168.1.109,3770,0.1171875,0.943359375,1.142578125,
192.168.1.109,3773,0.107421875,1.0,1.169921875,
192.168.1.109,3775,0.107421875,1.04296875,1.15625,
192.168.1.109,3778,0.09765625,1.09375,1.173828125,
192.168.1.109,3781,0.080078125,1.134765625,1.177734375,
192.168.1.109,3784,0.087890625,1.158203125,1.158203125,
192.168.1.109,3786,0.08984375,1.19140625,1.14453125,
192.168.1.109,3789,0.083984375,1.20703125,1.177734375,
192.168.1.109,3791,0.068359375,1.216796875,1.197265625,
192.168.1.109,3794,0.06640625,1.240234375,1.228515625,
192.168.1.109,3797,0.060546875,1.234375,1.2265625,
192.168.1.109,3799,0.0625,1.232421875,1.232421875,
192.168.1.109,3802,0.041015625,1.22265625,1.26171875,
192.168.1.109,3804,0.04296875,1.1953125,1.265625,
192.168.1.109,3807,0.05859375,1.150390625,1.259765625,
192.168.1.109,3810,0.0703125,1.1015625,1.310546875,
192.168.1.109,3812,0.05859375,1.0546875,1.283203125,
192.168.1.109,3815,0.060546875,0.98046875,1.275390625,
192.168.1.109,3817,0.04296875,0.931640625,1.25,
192.168.1.109,3821,0.03515625,0.88671875,1.21875,
192.168.1.109,3824,0.05078125,0.841796875,1.1953125,
192.168.1.109,3826,0.056640625,0.798828125,1.15625,
192.168.1.109,3829,0.060546875,0.767578125,1.111328125,
192.168.1.109,3831,0.0625,0.736328125,1.064453125,
192.168.1.109,3834,0.060546875,0.708984375,1.01953125,
192.168.1.109,3836,0.052734375,0.666015625,0.96875,
192.168.1.109,3839,0.044921875,0.625,0.921875,
192.168.1.109,3841,0.046875,0.568359375,0.86328125,
192.168.1.109,3844,0.04296875,0.525390625,0.814453125,
192.168.1.109,3846,0.037109375,0.466796875,0.775390625,
192.168.1.109,3849,0.03515625,0.39453125,0.7265625,
192.168.1.109,3851,0.0234375,0.32421875,0.6875,
192.168.1.109,3854,0.015625,0.259765625,0.6484375,
192.168.1.109,3856,0.00390625,0.177734375,0.623046875,
192.168.1.109,3860,-0.009765625,0.08984375,0.611328125,
192.168.1.109,3863,-0.009765625,0.0078125,0.576171875,
192.168.1.109,3865,-0.01953125,-0.08203125,0.587890625,
192.168.1.109,3868,-0.037109375,-0.17578125,0.59765625,
192.168.1.109,3870,-0.04296875,-0.259765625,0.595703125,
192.168.1.109,3873,-0.046875,-0.33984375,0.583984375,
192.168.1.109,3875,-0.060546875,-0.419921875,0.630859375,
192.168.1.109,3878,-0.087890625,-0.482421875,0.62109375,
192.168.1.109,3880,-0.08984375,-0.537109375,0.626953125,
192.168.1.109,3883,-0.07421875,-0.59375,0.650390625,
192.168.1.109,3886,-0.08984375,-0.64453125,0.703125,
192.168.1.109,3888,-0.1171875,-0.69921875,0.724609375,
192.168.1.109,3891,-0.107421875,-0.755859375,0.73828125,
192.168.1.109,3893,-0.111328125,-0.79296875,0.76171875,
192.168.1.109,3896,-0.107421875,-0.830078125,0.78515625,
192.168.1.109,3898,-0.103515625,-0.845703125,0.76953125,
192.168.1.109,3901,-0.125,-0.8671875,0.837890625,
192.168.1.109,3903,-0.13671875,-0.88671875,0.859375,
192.168.1.109,3906,-0.1171875,-0.896484375,0.8671875,
192.168.1.109,3909,-0.107421875,-0.8984375,0.861328125,
192.168.1.109,3911,-0.111328125,-0.916015625,0.900390625,
192.168.1.109,3914,-0.123046875,-0.91015625,0.91015625,
192.168.1.109,3916,-0.12109375,-0.912109375,0.96875,
192.168.1.109,3919,-0.16015625,-0.91015625,1.013671875,
192.168.1.109,3922,-0.15625,-0.931640625,1.0625,
192.168.1.109,3924,-0.14453125,-0.91015625,1.08984375,
192.168.1.109,3927,-0.16015625,-0.927734375,1.0625,
192.168.1.109,3929,-0.134765625,-0.927734375,1.1171875,
192.168.1.109,3932,-0.150390625,-0.91796875,1.125,
192.168.1.109,3936,-0.1640625,-0.900390625,1.109375,
192.168.1.109,3940,-0.154296875,-0.87109375,1.08203125,
192.168.1.109,3944,-0.142578125,-0.86328125,1.072265625,
192.168.1.109,3946,-0.13671875,-0.853515625,1.0546875,
192.168.1.109,3949,-0.158203125,-0.837890625,1.0078125,
192.168.1.109,3951,-0.16015625,-0.826171875,0.98046875,
192.168.1.109,3954,-0.18359375,-0.8046875,0.9453125,
192.168.1.109,3956,-0.185546875,-0.78515625,0.94921875,
192.168.1.109,3959,-0.189453125,-0.751953125,0.927734375,
192.168.1.109,3961,-0.177734375,-0.720703125,0.92578125,
192.168.1.109,3964,-0.158203125,-0.6953125,0.91796875,
192.168.1.109,3966,-0.140625,-0.669921875,0.89453125,
192.168.1.109,3969,-0.134765625,-0.646484375,0.884765625,
192.168.1.109,3971,-0.12890625,-0.615234375,0.869140625,
192.168.1.109,3974,-0.12109375,-0.576171875,0.861328125,
192.168.1.109,3976,-0.109375,-0.55078125,0.853515625,
192.168.1.109,3979,-0.095703125,-0.533203125,0.841796875,
192.168.1.109,3981,-0.087890625,-0.505859375,0.822265625,
192.168.1.109,3984,-0.087890625,-0.4765625,0.8125,
192.168.1.109,3986,-0.08203125,-0.4453125,0.802734375,
192.168.1.109,3989,-0.07421875,-0.416015625,0.796875,
192.168.1.109,3992,-0.068359375,-0.376953125,0.794921875,
192.168.1.109,3994,-0.0625,-0.330078125,0.802734375,
192.168.1.109,3997,-0.060546875,-0.283203125,0.80078125,
192.168.1.109,3999,-0.052734375,-0.24609375,0.8046875,
192.168.1.109,4002,-0.05078125,-0.19921875,0.81640625,
192.168.1.109,4004,-0.037109375,-0.16015625,0.826171875,
192.168.1.109,4007,-0.03125,-0.11328125,0.83984375,
192.168.1.109,4009,-0.01953125,-0.064453125,0.849609375,
192.168.1.109,4012,-0.01171875,-0.0234375,0.869140625,
192.168.1.109,4015,-0.00390625,0.015625,0.87890625,
192.168.1.109,4017,0.001953125,0.056640625,0.890625,
192.168.1.109,4020,0.009765625,0.10546875,0.904296875,
192.168.1.109,4022,0.009765625,0.1484375,0.919921875,
192.168.1.109,4025,0.009765625,0.1953125,0.9375,
192.168.1.109,4027,0.009765625,0.240234375,0.955078125,
192.168.1.109,4030,0.005859375,0.279296875,0.958984375,
192.168.1.109,4033,0.00390625,0.322265625,0.96875,
192.168.1.109,4035,-0.001953125,0.359375,0.984375,
192.168.1.109,4038,0.00390625,0.392578125,0.974609375,
192.168.1.109,4040,-0.0078125,0.294921875,0.775390625,
192.168.1.109,4043,-0.00390625,0.361328125,0.85546875,
192.168.1.109,4046,0.037109375,0.42578125,0.955078125,
192.168.1.109,4048,0.01171875,0.44140625,0.984375,
192.168.1.109,4051,0.001953125,0.486328125,0.998046875,
192.168.1.109,4053,0.02734375,0.5234375,1.01953125,
192.168.1.109,4057,0.033203125,0.552734375,1.0859375,
192.168.1.109,4060,0.025390625,0.5625,1.07421875,
192.168.1.109,4062,0.03515625,0.568359375,1.099609375,
192.168.1.109,4066,0.044921875,0.5859375,1.10546875,
192.168.1.109,4069,0.0390625,0.5859375,1.146484375,
192.168.1.109,4071,0.0625,0.580078125,1.1484375,
192.168.1.109,4074,0.060546875,0.583984375,1.193359375,
192.168.1.109,4076,0.08203125,0.58203125,1.2421875,
192.168.1.109,4079,0.076171875,0.59375,1.224609375,
192.168.1.109,4081,0.087890625,0.595703125,1.2734375,
192.168.1.109,4084,0.076171875,0.61328125,1.2890625,
192.168.1.109,4086,0.1015625,0.623046875,1.30078125,
192.168.1.109,4089,0.103515625,0.62890625,1.3125,
192.168.1.109,4091,0.099609375,0.625,1.3203125,
192.168.1.109,4094,0.111328125,0.609375,1.341796875,
192.168.1.109,4096,0.12890625,0.599609375,1.341796875,
192.168.1.109,4099,0.119140625,0.59765625,1.337890625,
192.168.1.109,4101,0.125,0.58203125,1.353515625,
192.168.1.109,4104,0.1171875,0.5703125,1.3515625,
192.168.1.109,4106,0.109375,0.55859375,1.34375,
192.168.1.109,4109,0.109375,0.54296875,1.328125,
192.168.1.109,4111,0.115234375,0.529296875,1.30078125,
192.168.1.109,4114,0.111328125,0.515625,1.259765625,
192.168.1.109,4116,0.115234375,0.5,1.2265625,
192.168.1.109,4119,0.1015625,0.484375,1.189453125,
192.168.1.109,4122,0.087890625,0.46484375,1.154296875,
192.168.1.109,4124,0.080078125,0.439453125,1.107421875,
192.168.1.109,4127,0.078125,0.41015625,1.068359375,
192.168.1.109,4129,0.07421875,0.375,1.04296875,
192.168.1.109,4132,0.0625,0.35546875,1.013671875,
192.168.1.109,4135,0.05078125,0.330078125,0.994140625,
192.168.1.109,4137,0.048828125,0.296875,0.958984375,
192.168.1.109,4140,0.0546875,0.275390625,0.9453125,
192.168.1.109,4142,0.0234375,0.24609375,0.90234375,
192.168.1.109,4145,0.00390625,0.197265625,0.890625,
192.168.1.109,4148,0.005859375,0.162109375,0.880859375,
192.168.1.109,4150,0.0,0.119140625,0.8359375,
192.168.1.109,4153,-0.005859375,0.07421875,0.8359375,
192.168.1.109,4155,-0.005859375,0.021484375,0.80078125,
192.168.1.109,4158,-0.013671875,-0.03515625,0.81640625,
192.168.1.109,4161,-0.0234375,-0.05859375,0.87109375,
192.168.1.109,4163,-0.03515625,-0.12109375,0.86328125,
192.168.1.109,4166,-0.05078125,-0.15234375,0.85546875,
192.168.1.109,4168,-0.048828125,-0.216796875,0.84765625,
192.168.1.109,4171,-0.05859375,-0.24609375,0.826171875,
192.168.1.109,4173,-0.041015625,-0.34375,0.845703125,
192.168.1.109,4176,-0.041015625,-0.3828125,0.8203125,
192.168.1.109,4180,-0.044921875,-0.419921875,0.814453125,
192.168.1.109,4183,-0.048828125,-0.455078125,0.810546875,
192.168.1.109,4185,-0.060546875,-0.478515625,0.822265625,
192.168.1.109,4187,-0.0546875,-0.50390625,0.828125,
192.168.1.109,4190,-0.056640625,-0.529296875,0.833984375,
192.168.1.109,4193,-0.056640625,-0.5546875,0.837890625,
192.168.1.109,4195,-0.064453125,-0.568359375,0.845703125,
192.168.1.109,4198,-0.068359375,-0.587890625,0.85546875,
192.168.1.109,4200,-0.068359375,-0.603515625,0.853515625,
192.168.1.109,4203,-0.080078125,-0.6171875,0.859375,
192.168.1.109,4205,-0.078125,-0.63671875,0.86328125,
192.168.1.109,4208,-0.080078125,-0.6484375,0.857421875,
192.168.1.109,4210,-0.083984375,-0.666015625,0.853515625,
192.168.1.109,4213,-0.083984375,-0.68359375,0.859375,
192.168.1.109,4215,-0.09375,-0.701171875,0.86328125,
192.168.1.109,4218,-0.087890625,-0.70703125,0.865234375,
192.168.1.109,4220,-0.091796875,-0.71484375,0.87109375,
192.168.1.109,4223,-0.087890625,-0.72265625,0.861328125,
192.168.1.109,4225,-0.083984375,-0.7265625,0.869140625,
192.168.1.109,4228,-0.0859375,-0.720703125,0.87109375,
192.168.1.109,4230,-0.080078125,-0.724609375,0.861328125,
192.168.1.109,4233,-0.087890625,-0.71875,0.8515625,
192.168.1.109,4235,-0.0859375,-0.708984375,0.853515625,
192.168.1.109,4238,-0.080078125,-0.685546875,0.8671875,
192.168.1.109,4240,-0.08203125,-0.65625,0.87109375,
192.168.1.109,4243,-0.078125,-0.626953125,0.857421875,
192.168.1.109,4245,-0.076171875,-0.591796875,0.876953125,
192.168.1.109,4248,-0.06640625,-0.548828125,0.8984375,
192.168.1.109,4251,-0.056640625,-0.5234375,0.9140625,
192.168.1.109,4253,-0.0390625,-0.5078125,0.89453125,
192.168.1.109,4256,-0.03515625,-0.46875,0.89453125,
192.168.1.109,4258,-0.037109375,-0.421875,0.888671875,
192.168.1.109,4261,-0.037109375,-0.38671875,0.896484375,
192.168.1.109,4263,-0.029296875,-0.365234375,0.900390625,
192.168.1.109,4266,-0.017578125,-0.341796875,0.890625,
192.168.1.109,4269,-0.01171875,-0.302734375,0.884765625,
192.168.1.109,4271,-0.0078125,-0.26953125,0.888671875,
192.168.1.109,4274,-0.005859375,-0.23046875,0.892578125,
192.168.1.109,4276,-0.00390625,-0.193359375,0.89453125,
192.168.1.109,4279,-0.001953125,-0.146484375,0.89453125,
192.168.1.109,4282,0.001953125,-0.091796875,0.912109375,
192.168.1.109,4284,0.0078125,-0.05078125,0.91796875,
192.168.1.109,4287,0.009765625,-0.013671875,0.9296875,
192.168.1.109,4289,0.013671875,0.03125,0.9375,
192.168.1.109,4293,0.02734375,0.08203125,0.88671875,
192.168.1.109,4297,0.037109375,0.130859375,0.923828125,
192.168.1.109,4300,0.021484375,0.1875,0.96484375,
192.168.1.109,4302,0.0078125,0.220703125,0.98828125,
192.168.1.109,4305,0.03515625,0.26171875,0.99609375,
192.168.1.109,4307,0.0390625,0.298828125,1.005859375,
192.168.1.109,4310,0.037109375,0.330078125,1.03515625,
192.168.1.109,4312,0.033203125,0.3515625,1.03125,
192.168.1.109,4315,0.02734375,0.375,1.041015625,
192.168.1.109,4317,0.0234375,0.3828125,1.0390625,
192.168.1.109,4320,0.02734375,0.3984375,1.05078125,
192.168.1.109,4322,0.033203125,0.40625,1.05859375,
192.168.1.109,4325,0.0390625,0.41015625,1.0703125,
192.168.1.109,4327,0.052734375,0.41796875,1.0859375,
192.168.1.109,4330,0.0546875,0.421875,1.095703125,
192.168.1.109,4332,0.056640625,0.4296875,1.115234375,
192.168.1.109,4335,0.056640625,0.44140625,1.134765625,
192.168.1.109,4337,0.056640625,0.443359375,1.15234375,
192.168.1.109,4340,0.05859375,0.439453125,1.162109375,
192.168.1.109,4342,0.0546875,0.43359375,1.171875,
192.168.1.109,4345,0.056640625,0.427734375,1.181640625,
192.168.1.109,4347,0.056640625,0.423828125,1.17578125,
192.168.1.109,4350,0.05859375,0.40625,1.166015625,
192.168.1.109,4352,0.056640625,0.390625,1.158203125,
192.168.1.109,4355,0.0625,0.388671875,1.142578125,
192.168.1.109,4358,0.06640625,0.384765625,1.138671875,
192.168.1.109,4360,0.06640625,0.388671875,1.12890625,
192.168.1.109,4363,0.0625,0.392578125,1.1171875,
192.168.1.109,4365,0.0546875,0.392578125,1.107421875,
192.168.1.109,4368,0.0546875,0.400390625,1.09375,
192.168.1.109,4370,0.048828125,0.400390625,1.08203125,
192.168.1.109,4373,0.048828125,0.396484375,1.0625,
192.168.1.109,4375,0.04296875,0.38671875,1.04296875,
192.168.1.109,4378,0.041015625,0.365234375,1.021484375,
192.168.1.109,4381,0.048828125,0.337890625,1.0,
192.168.1.109,4384,0.04296875,0.30859375,0.982421875,
192.168.1.109,4386,0.044921875,0.287109375,0.947265625,
192.168.1.109,4389,0.052734375,0.25390625,0.921875,
192.168.1.109,4391,0.037109375,0.22265625,0.916015625,
192.168.1.109,4394,0.0390625,0.193359375,0.90234375,
192.168.1.109,4397,0.041015625,0.171875,0.890625,
192.168.1.109,4399,0.03515625,0.150390625,0.90234375,
192.168.1.109,4402,0.03515625,0.142578125,0.88671875,
192.168.1.109,4404,0.037109375,0.126953125,0.8671875,
192.168.1.109,4407,0.041015625,0.10546875,0.83984375,
192.168.1.109,4410,0.03125,0.09375,0.837890625,
192.168.1.109,4412,0.041015625,0.060546875,0.861328125,
192.168.1.109,4415,0.00390625,0.046875,0.880859375,
192.168.1.109,4419,0.001953125,0.005859375,0.85546875,
192.168.1.109,4421,0.0,-0.009765625,0.869140625,
192.168.1.109,4424,-0.001953125,-0.021484375,0.87890625,
192.168.1.109,4426,0.001953125,-0.03515625,0.865234375,
192.168.1.109,4429,0.005859375,-0.046875,0.892578125,
192.168.1.109,4431,0.00390625,-0.060546875,0.912109375,
192.168.1.109,4434,0.01171875,-0.05859375,0.9296875,
192.168.1.109,4438,0.00390625,-0.064453125,0.96875,
192.168.1.109,4440,0.005859375,-0.064453125,0.97265625,
192.168.1.109,4443,0.01171875,-0.08203125,1.013671875,
192.168.1.109,4445,0.013671875,-0.099609375,1.0,
192.168.1.109,4447,-0.001953125,-0.111328125,1.001953125,
192.168.1.109,4450,-0.009765625,-0.12109375,0.98828125,
192.168.1.109,4452,0.0,-0.140625,0.9609375,
192.168.1.109,4455,-0.00390625,-0.146484375,0.974609375,
192.168.1.109,4457,-0.00390625,-0.16015625,0.9609375,
192.168.1.109,4460,-0.013671875,-0.17578125,0.955078125,
192.168.1.109,4463,0.00390625,-0.201171875,0.96484375,
192.168.1.109,4465,0.0,-0.212890625,0.953125,
192.168.1.109,4468,-0.01171875,-0.21875,0.955078125,
192.168.1.109,4470,-0.021484375,-0.224609375,0.962890625,
192.168.1.109,4473,-0.01171875,-0.234375,0.9765625,
192.168.1.109,4475,-0.005859375,-0.24609375,0.9765625,
192.168.1.109,4478,-0.017578125,-0.25390625,0.990234375,
192.168.1.109,4480,-0.021484375,-0.26171875,0.990234375,
192.168.1.109,4483,-0.0234375,-0.267578125,0.974609375,
192.168.1.109,4485,-0.021484375,-0.2734375,0.978515625,
192.168.1.109,4488,-0.021484375,-0.2890625,0.974609375,
192.168.1.109,4490,-0.025390625,-0.291015625,0.970703125,
192.168.1.109,4493,-0.033203125,-0.296875,0.970703125,
192.168.1.109,4495,-0.037109375,-0.306640625,0.990234375,
192.168.1.109,4498,-0.029296875,-0.314453125,0.984375,
192.168.1.109,4501,-0.029296875,-0.3203125,0.97265625,
192.168.1.109,4503,-0.015625,-0.322265625,0.9765625,
192.168.1.109,4506,-0.009765625,-0.326171875,0.970703125,
192.168.1.109,4508,-0.013671875,-0.326171875,0.98046875,
192.168.1.109,4511,-0.03515625,-0.326171875,0.943359375,
192.168.1.109,4514,-0.03125,-0.3125,0.943359375,
192.168.1.109,4516,-0.02734375,-0.3203125,0.9453125,
192.168.1.109,4519,-0.025390625,-0.31640625,0.955078125,
192.168.1.109,4521,-0.009765625,-0.30859375,0.939453125,
192.168.1.109,4524,-0.02734375,-0.302734375,0.935546875,
192.168.1.109,4527,-0.033203125,-0.30078125,0.927734375,
192.168.1.109,4529,-0.029296875,-0.28515625,0.919921875,
192.168.1.109,4532,-0.037109375,-0.27734375,0.95703125,
192.168.1.109,4534,-0.01953125,-0.28125,0.92578125,
192.168.1.109,4538,-0.017578125,-0.283203125,0.908203125,
192.168.1.109,4541,-0.01171875,-0.263671875,0.921875,
192.168.1.109,4543,-0.009765625,-0.26171875,0.908203125,
192.168.1.109,4546,-0.013671875,-0.265625,0.890625,
192.168.1.109,4548,-0.00390625,-0.259765625,0.89453125,
192.168.1.109,4551,-0.0078125,-0.232421875,0.892578125,
192.168.1.109,4553,-0.00390625,-0.201171875,0.8984375,
192.168.1.109,4557,-0.01171875,-0.1796875,0.904296875,
192.168.1.109,4560,0.0078125,-0.158203125,0.8828125,
192.168.1.109,4562,-0.001953125,-0.13671875,0.91015625,
192.168.1.109,4565,0.00390625,-0.12109375,0.916015625,
192.168.1.109,4567,0.00390625,-0.095703125,0.8984375,
192.168.1.109,4570,-0.009765625,-0.0703125,0.904296875,
192.168.1.109,4572,0.0,-0.044921875,0.91015625,
192.168.1.109,4575,-0.001953125,-0.025390625,0.91796875,
192.168.1.109,4577,0.0,-0.0078125,0.916015625,
192.168.1.109,4580,0.013671875,0.005859375,0.9375,
192.168.1.109,4582,0.009765625,0.025390625,0.951171875,
192.168.1.109,4585,0.017578125,0.0546875,0.970703125,
192.168.1.109,4587,0.02734375,0.07421875,0.9609375,
192.168.1.109,4590,0.037109375,0.1015625,0.966796875,
192.168.1.109,4592,0.033203125,0.115234375,0.9921875,
192.168.1.109,4595,0.033203125,0.142578125,0.9765625,
192.168.1.109,4597,0.0390625,0.1640625,0.990234375,
192.168.1.109,4600,0.046875,0.1796875,1.0078125,
192.168.1.109,4602,0.033203125,0.1953125,1.015625,
192.168.1.109,4605,0.033203125,0.208984375,1.015625,
192.168.1.109,4608,0.041015625,0.228515625,1.01953125,
192.168.1.109,4610,0.04296875,0.236328125,1.0546875,
192.168.1.109,4613,0.033203125,0.255859375,1.0546875,
192.168.1.109,4615,0.0390625,0.267578125,1.060546875,
192.168.1.109,4618,0.029296875,0.279296875,1.08203125,
192.168.1.109,4620,0.044921875,0.291015625,1.09375,
192.168.1.109,4623,0.05859375,0.291015625,1.103515625,
192.168.1.109,4626,0.05078125,0.291015625,1.126953125,
192.168.1.109,4628,0.0625,0.298828125,1.115234375,
192.168.1.109,4631,0.05078125,0.306640625,1.109375,
192.168.1.109,4633,0.06640625,0.298828125,1.11328125,
192.168.1.109,4636,0.056640625,0.29296875,1.095703125,
192.168.1.109,4638,0.056640625,0.294921875,1.087890625,
192.168.1.109,4641,0.056640625,0.2890625,1.087890625,
192.168.1.109,4644,0.046875,0.28125,1.10546875,
192.168.1.109,4646,0.052734375,0.26953125,1.080078125,
192.168.1.109,4649,0.05078125,0.255859375,1.099609375,
192.168.1.109,4651,0.060546875,0.244140625,1.09765625,
192.168.1.109,4654,0.076171875,0.234375,1.04296875,
192.168.1.109,4657,0.044921875,0.22265625,1.04296875,
192.168.1.109,4659,0.03125,0.2109375,1.060546875,
192.168.1.109,4663,0.03515625,0.19140625,1.041015625,
192.168.1.109,4666,0.041015625,0.1796875,1.03515625,
192.168.1.109,4668,0.046875,0.17578125,1.033203125,
192.168.1.109,4671,0.052734375,0.171875,1.0390625,
192.168.1.109,4673,0.056640625,0.169921875,1.03515625,
192.168.1.109,4676,0.05078125,0.177734375,1.03515625,
192.168.1.109,4678,0.048828125,0.17578125,1.04296875,
192.168.1.109,4681,0.052734375,0.173828125,1.041015625,
192.168.1.109,4683,0.046875,0.171875,1.041015625,
192.168.1.109,4686,0.048828125,0.1640625,1.03515625,
192.168.1.109,4688,0.048828125,0.1640625,1.03125,
192.168.1.109,4691,0.046875,0.16015625,1.02734375,
192.168.1.109,4693,0.0390625,0.158203125,1.021484375,
192.168.1.109,4696,0.033203125,0.150390625,1.0078125,
192.168.1.109,4698,0.0390625,0.138671875,1.0,
192.168.1.109,4701,0.037109375,0.1328125,0.990234375,
192.168.1.109,4704,0.033203125,0.119140625,0.984375,
192.168.1.109,4706,0.033203125,0.109375,0.982421875,
192.168.1.109,4709,0.033203125,0.1015625,0.982421875,
192.168.1.109,4711,0.029296875,0.083984375,0.978515625,
192.168.1.109,4714,0.03515625,0.080078125,0.9765625,
192.168.1.109,4716,0.025390625,0.07421875,0.9765625,
192.168.1.109,4719,0.017578125,0.05859375,0.96875,
192.168.1.109,4721,0.013671875,0.046875,0.966796875,
192.168.1.109,4724,0.005859375,0.02734375,0.9609375,
192.168.1.109,4726,0.0078125,0.01953125,0.962890625,
192.168.1.109,4729,-0.00390625,0.0078125,0.9609375,
192.168.1.109,4731,0.001953125,-0.005859375,0.958984375,
192.168.1.109,4734,-0.001953125,-0.009765625,0.96875,
192.168.1.109,4737,0.005859375,-0.037109375,0.96484375,
192.168.1.109,4739,0.00390625,-0.046875,0.974609375,
192.168.1.109,4742,0.00390625,-0.06640625,0.986328125,
192.168.1.109,4744,0.0,-0.07421875,0.994140625,
192.168.1.109,4747,-0.001953125,-0.091796875,0.998046875,
192.168.1.109,4749,-0.005859375,-0.109375,0.9921875,
192.168.1.109,4752,-0.0078125,-0.1328125,0.978515625,
192.168.1.109,4754,-0.015625,-0.15234375,0.98046875,
192.168.1.109,4757,-0.01953125,-0.17578125,0.974609375,
192.168.1.109,4760,-0.017578125,-0.201171875,0.974609375,
192.168.1.109,4762,-0.025390625,-0.216796875,0.96875,
192.168.1.109,4765,-0.021484375,-0.244140625,0.955078125,
192.168.1.109,4767,-0.025390625,-0.26953125,0.94921875,
192.168.1.109,4770,-0.01953125,-0.296875,0.9375,
192.168.1.109,4773,-0.021484375,-0.322265625,0.9375,
192.168.1.109,4775,-0.0234375,-0.34375,0.93359375,
192.168.1.109,4778,-0.029296875,-0.36328125,0.931640625,
192.168.1.109,4781,-0.025390625,-0.376953125,0.9296875,
192.168.1.109,4783,-0.025390625,-0.388671875,0.904296875,
192.168.1.109,4787,-0.0390625,-0.41015625,0.904296875,
192.168.1.109,4790,-0.041015625,-0.41796875,0.9140625,
192.168.1.109,4792,-0.048828125,-0.431640625,0.91796875,
192.168.1.109,4795,-0.046875,-0.4375,0.908203125,
192.168.1.109,4799,-0.05078125,-0.447265625,0.900390625,
192.168.1.109,4801,-0.06640625,-0.44921875,0.92578125,
192.168.1.109,4804,-0.05078125,-0.447265625,0.919921875,
192.168.1.109,4806,-0.060546875,-0.451171875,0.9296875,
192.168.1.109,4809,-0.0703125,-0.439453125,0.931640625,
192.168.1.109,4811,-0.076171875,-0.43359375,0.919921875,
192.168.1.109,4814,-0.056640625,-0.439453125,0.931640625,
192.168.1.109,4816,-0.060546875,-0.431640625,0.9453125,
192.168.1.109,4819,-0.052734375,-0.421875,0.953125,
